datetime,carbon_monoxide,day_of_week,high_pm10,high_pm2_5,hour,is_weekend,nitrogen_dioxide,ozone,pm10,pm2_5,precipitation,sulphur_dioxide,temperature_2m,wind_kmh,wind_speed_10m,month,rain_flag
2026-06-11 09:00:00+00:00,119.0,3,False,False,9,0,2.2,68.0,9.8,5.1,0.0,0.2,16.4,42.48,11.8,6,0
2026-06-11 10:00:00+00:00,116.0,3,False,False,10,0,1.8,73.0,8.6,4.9,0.0,0.2,17.7,59.4,16.5,6,0
2026-06-11 11:00:00+00:00,116.0,3,False,False,11,0,1.8,74.0,8.2,4.7,0.0,0.2,19.2,61.56000000000001,17.1,6,0
2026-06-11 12:00:00+00:00,116.0,3,False,False,12,0,1.7,74.0,8.3,4.6,0.0,0.2,20.2,60.12,16.7,6,0
2026-06-11 13:00:00+00:00,116.0,3,False,False,13,0,1.7,77.0,8.2,4.5,0.0,0.2,19.9,62.63999999999999,17.4,6,0
2026-06-11 14:00:00+00:00,116.0,3,False,False,14,0,1.9,75.0,7.8,4.7,0.0,0.2,20.7,66.60000000000001,18.5,6,0
2026-06-11 15:00:00+00:00,115.0,3,False,False,15,0,2.1,72.0,7.9,5.0,0.0,0.2,21.2,66.96000000000001,18.6,6,0
2026-06-11 16:00:00+00:00,114.0,3,False,False,16,0,2.1,69.0,8.5,5.0,0.0,0.2,21.0,72.0,20.0,6,0
2026-06-11 17:00:00+00:00,114.0,3,False,False,17,0,2.2,67.0,8.7,5.1,0.0,0.2,20.3,69.84,19.4,6,0
2026-06-11 18:00:00+00:00,113.0,3,False,False,18,0,2.8,64.0,9.0,5.4,0.0,0.2,20.1,63.0,17.5,6,0
2026-06-11 19:00:00+00:00,115.0,3,False,False,19,0,3.3,64.0,9.6,5.9,0.0,0.2,18.9,63.0,17.5,6,0
2026-06-11 20:00:00+00:00,115.0,3,False,False,20,0,3.5,66.0,10.0,6.4,0.0,0.2,18.0,56.52,15.7,6,0
2026-06-11 21:00:00+00:00,116.0,3,False,False,21,0,3.2,65.0,11.2,6.8,0.0,0.2,17.4,55.440000000000005,15.4,6,0
2026-06-11 22:00:00+00:00,116.0,3,False,False,22,0,3.2,63.0,11.3,6.8,0.0,0.2,17.1,49.32,13.7,6,0
2026-06-11 23:00:00+00:00,116.0,3,False,False,23,0,3.3,62.0,11.9,7.0,0.0,0.2,16.7,48.24,13.4,6,0
2026-06-12 00:00:00+00:00,114.0,4,False,False,0,0,2.5,58.0,11.3,6.2,0.0,0.2,16.3,45.72,12.7,6,0
2026-06-12 01:00:00+00:00,113.0,4,False,False,1,0,2.2,57.0,11.9,7.0,0.0,0.2,16.0,43.56,12.1,6,0
2026-06-12 02:00:00+00:00,112.0,4,False,False,2,0,2.0,55.0,11.7,7.4,0.0,0.1,15.9,38.52,10.7,6,0
2026-06-12 03:00:00+00:00,110.0,4,False,False,3,0,2.0,51.0,11.5,6.4,0.0,0.1,15.8,34.56,9.6,6,0
2026-06-12 04:00:00+00:00,109.0,4,False,False,4,0,2.9,47.0,11.7,7.4,0.0,0.2,15.4,36.0,10.0,6,0
2026-06-12 05:00:00+00:00,109.0,4,False,False,5,0,4.3,46.0,13.0,7.8,0.0,0.2,15.4,33.12,9.2,6,0
2026-06-12 06:00:00+00:00,112.0,4,False,False,6,0,5.9,40.0,14.0,7.8,0.0,0.2,15.6,37.080000000000005,10.3,6,0
2026-06-12 07:00:00+00:00,109.0,4,False,False,7,0,5.3,38.0,12.8,7.2,0.0,0.2,16.2,39.24,10.9,6,0
2026-06-12 08:00:00+00:00,104.0,4,False,False,8,0,3.7,35.0,12.9,6.5,0.0,0.2,17.0,44.28,12.3,6,0
2026-06-12 09:00:00+00:00,101.0,4,False,False,9,0,3.0,36.0,13.8,6.5,0.0,0.2,18.4,48.96,13.6,6,0
2026-06-12 10:00:00+00:00,100.0,4,False,False,10,0,2.3,42.0,14.1,6.8,0.0,0.1,19.8,47.88,13.3,6,0
2026-06-12 11:00:00+00:00,99.0,4,False,False,11,0,1.7,48.0,15.2,7.7,0.0,0.1,22.2,48.6,13.5,6,0
2026-06-12 12:00:00+00:00,97.0,4,False,False,12,0,1.5,51.0,17.5,8.2,0.0,0.1,24.1,49.68000000000001,13.8,6,0
2026-06-12 13:00:00+00:00,98.0,4,False,False,13,0,1.3,60.0,18.6,8.1,0.0,0.1,25.8,54.0,15.0,6,0
2026-06-12 14:00:00+00:00,98.0,4,False,False,14,0,1.3,60.0,19.6,8.8,0.0,0.1,27.2,65.52,18.2,6,0
2026-06-12 15:00:00+00:00,98.0,4,False,False,15,0,1.5,60.0,22.1,8.9,0.0,0.1,27.9,59.04,16.4,6,0
2026-06-12 16:00:00+00:00,99.0,4,False,False,16,0,1.8,59.0,22.1,9.4,0.0,0.1,28.2,71.64,19.9,6,0
2026-06-12 17:00:00+00:00,101.0,4,False,False,17,0,2.2,58.0,21.2,9.9,0.0,0.1,27.0,34.92,9.7,6,0
2026-06-12 18:00:00+00:00,100.0,4,False,False,18,0,2.5,53.0,22.3,10.4,0.0,0.2,25.2,16.56,4.6,6,0
2026-06-12 19:00:00+00:00,100.0,4,False,False,19,0,2.7,49.0,24.6,11.4,0.0,0.2,22.2,14.4,4.0,6,0
2026-06-12 20:00:00+00:00,103.0,4,False,False,20,0,2.9,44.0,27.5,12.5,0.0,0.2,19.4,20.16,5.6,6,0
2026-06-12 21:00:00+00:00,104.0,4,False,False,21,0,4.0,40.0,29.7,14.1,0.0,0.2,17.2,30.24,8.4,6,0
2026-06-12 22:00:00+00:00,104.0,4,False,False,22,0,4.6,37.0,30.1,16.0,0.0,0.2,16.2,21.96,6.1,6,0
2026-06-12 23:00:00+00:00,105.0,4,False,False,23,0,4.3,35.0,30.2,16.8,0.0,0.1,15.6,20.16,5.6,6,0
2026-06-13 00:00:00+00:00,101.0,5,False,False,0,1,3.7,34.0,23.2,12.4,0.0,0.1,15.2,19.8,5.5,6,0
2026-06-13 01:00:00+00:00,100.0,5,False,False,1,1,3.3,33.0,22.8,12.3,0.0,0.1,15.3,13.32,3.7,6,0
2026-06-13 02:00:00+00:00,100.0,5,False,False,2,1,2.8,32.0,23.2,12.4,0.0,0.1,15.5,15.840000000000002,4.4,6,0
2026-06-13 03:00:00+00:00,100.0,5,False,False,3,1,3.0,32.0,22.9,12.1,0.0,0.1,15.5,20.88,5.8,6,0
2026-06-13 04:00:00+00:00,100.0,5,False,False,4,1,3.0,33.0,22.8,11.2,0.0,0.1,15.4,12.24,3.4,6,0
2026-06-13 05:00:00+00:00,99.0,5,False,False,5,1,2.6,34.0,20.1,10.8,0.0,0.1,15.6,10.44,2.9,6,0
2026-06-13 06:00:00+00:00,104.0,5,False,False,6,1,2.5,33.0,20.0,10.7,0.0,0.1,15.8,8.64,2.4,6,0
2026-06-13 07:00:00+00:00,105.0,5,False,False,7,1,2.1,34.0,19.3,10.3,0.0,0.1,16.6,11.52,3.2,6,0
2026-06-13 08:00:00+00:00,102.0,5,False,False,8,1,1.9,32.0,17.5,9.8,0.0,0.1,17.8,15.12,4.2,6,0
2026-06-13 09:00:00+00:00,101.0,5,False,False,9,1,1.7,34.0,18.5,9.9,0.0,0.2,19.6,7.920000000000001,2.2,6,0
2026-06-13 10:00:00+00:00,101.0,5,False,False,10,1,1.8,41.0,17.5,9.4,0.0,0.2,22.6,15.48,4.3,6,0
2026-06-13 11:00:00+00:00,104.0,5,False,False,11,1,1.7,47.0,17.3,9.1,0.0,0.2,24.9,22.32,6.2,6,0
2026-06-13 12:00:00+00:00,103.0,5,False,False,12,1,1.4,51.0,16.6,7.9,0.0,0.2,26.4,25.56,7.1,6,0
2026-06-13 13:00:00+00:00,102.0,5,False,False,13,1,1.3,55.0,16.4,7.4,0.0,0.1,27.6,25.2,7.0,6,0
2026-06-13 14:00:00+00:00,101.0,5,False,False,14,1,1.3,57.0,16.3,7.2,0.0,0.1,28.9,32.4,9.0,6,0
2026-06-13 15:00:00+00:00,100.0,5,False,False,15,1,1.3,57.0,16.7,7.6,0.0,0.1,29.1,39.6,11.0,6,0
2026-06-13 16:00:00+00:00,99.0,5,False,False,16,1,1.3,56.0,16.3,7.4,0.0,0.1,28.9,37.440000000000005,10.4,6,0
2026-06-13 17:00:00+00:00,98.0,5,False,False,17,1,1.6,53.0,15.9,7.5,0.0,0.1,28.2,42.84,11.9,6,0
2026-06-13 18:00:00+00:00,99.0,5,False,False,18,1,2.1,47.0,15.3,7.5,0.0,0.1,27.0,41.04,11.4,6,0
2026-06-13 19:00:00+00:00,99.0,5,False,False,19,1,2.9,44.0,14.6,7.9,0.0,0.1,25.1,32.76,9.1,6,0
2026-06-13 20:00:00+00:00,100.0,5,False,False,20,1,4.6,40.0,14.5,8.0,0.0,0.1,22.8,37.8,10.5,6,0
2026-06-13 21:00:00+00:00,101.0,5,False,False,21,1,5.2,39.0,14.8,7.8,0.0,0.1,21.2,25.2,7.0,6,0
2026-06-13 22:00:00+00:00,100.0,5,False,False,22,1,5.4,36.0,14.0,7.4,0.0,0.1,19.8,26.28,7.3,6,0
2026-06-13 23:00:00+00:00,100.0,5,False,False,23,1,5.9,37.0,13.3,7.7,0.0,0.1,18.3,27.0,7.5,6,0
2026-06-14 00:00:00+00:00,99.0,6,False,False,0,1,6.2,36.0,14.4,8.5,0.0,0.1,16.8,33.84,9.4,6,0
2026-06-14 01:00:00+00:00,99.0,6,False,False,1,1,5.5,37.0,14.4,8.3,0.0,0.1,15.4,16.2,4.5,6,0
2026-06-14 02:00:00+00:00,99.0,6,False,False,2,1,5.2,38.0,14.5,8.4,0.0,0.1,14.6,10.44,2.9,6,0
2026-06-14 03:00:00+00:00,99.0,6,False,False,3,1,5.1,38.0,14.5,8.5,0.0,0.1,13.8,18.72,5.2,6,0
2026-06-14 04:00:00+00:00,100.0,6,False,False,4,1,5.2,38.0,14.3,8.5,0.0,0.1,13.2,22.68,6.3,6,0
2026-06-14 05:00:00+00:00,103.0,6,False,False,5,1,4.5,39.0,14.0,8.2,0.0,0.2,12.9,18.72,5.2,6,0
2026-06-14 06:00:00+00:00,112.0,6,False,False,6,1,3.3,40.0,13.2,7.6,0.0,0.2,14.7,10.44,2.9,6,0
2026-06-14 07:00:00+00:00,110.0,6,False,False,7,1,2.3,46.0,12.6,6.8,0.0,0.2,17.7,18.72,5.2,6,0
2026-06-14 08:00:00+00:00,109.0,6,False,False,8,1,2.1,51.0,11.6,6.1,0.0,0.3,21.0,24.840000000000003,6.9,6,0
2026-06-14 09:00:00+00:00,108.0,6,False,False,9,1,1.9,54.0,11.5,5.8,0.0,0.3,23.3,30.24,8.4,6,0
2026-06-14 10:00:00+00:00,107.0,6,False,False,10,1,1.5,60.0,11.7,5.7,0.0,0.3,25.6,25.92,7.2,6,0
2026-06-14 11:00:00+00:00,106.0,6,False,False,11,1,1.3,68.0,12.3,6.7,0.0,0.3,27.4,27.36,7.6,6,0
2026-06-14 12:00:00+00:00,105.0,6,False,False,12,1,1.1,71.0,13.3,7.5,0.0,0.3,28.7,32.04,8.9,6,0
2026-06-14 13:00:00+00:00,104.0,6,False,False,13,1,1.1,75.0,14.7,7.7,0.0,0.3,29.8,32.04,8.9,6,0
2026-06-14 14:00:00+00:00,104.0,6,False,False,14,1,1.2,75.0,17.1,8.2,0.0,0.3,30.5,33.12,9.2,6,0
2026-06-14 15:00:00+00:00,104.0,6,False,False,15,1,1.3,76.0,17.7,8.6,0.0,0.2,31.1,32.4,9.0,6,0
2026-06-14 16:00:00+00:00,105.0,6,False,False,16,1,1.5,73.0,17.8,9.3,0.0,0.2,31.2,12.96,3.6,6,0
2026-06-14 17:00:00+00:00,106.0,6,False,False,17,1,1.9,72.0,17.6,9.4,0.0,0.2,31.2,14.76,4.1,6,0
2026-06-14 18:00:00+00:00,105.0,6,False,False,18,1,2.7,70.0,18.3,9.8,0.0,0.2,30.7,22.32,6.2,6,0
2026-06-14 19:00:00+00:00,107.0,6,False,False,19,1,3.5,62.0,20.0,10.7,0.0,0.2,29.7,23.76,6.6,6,0
2026-06-14 20:00:00+00:00,111.0,6,False,False,20,1,4.8,50.0,20.2,10.3,0.0,0.2,27.1,29.52,8.2,6,0
2026-06-14 21:00:00+00:00,115.0,6,False,False,21,1,5.5,47.0,19.7,10.7,0.0,0.2,25.9,19.44,5.4,6,0
2026-06-14 22:00:00+00:00,112.0,6,False,False,22,1,6.4,44.0,18.3,10.3,0.0,0.2,24.2,21.6,6.0,6,0
2026-06-14 23:00:00+00:00,111.0,6,False,False,23,1,6.1,40.0,17.8,8.7,0.0,0.2,22.6,29.880000000000003,8.3,6,0
2026-06-15 00:00:00+00:00,114.0,0,False,False,0,0,5.0,39.0,13.9,8.0,0.0,0.3,21.7,28.08,7.8,6,0
2026-06-15 01:00:00+00:00,113.0,0,False,False,1,0,4.8,36.0,13.9,9.0,0.0,0.3,21.0,34.92,9.7,6,0
2026-06-15 02:00:00+00:00,114.0,0,False,False,2,0,4.3,34.0,14.2,7.8,0.0,0.3,19.8,30.24,8.4,6,0
2026-06-15 03:00:00+00:00,113.0,0,False,False,3,0,4.1,32.0,14.3,7.8,0.0,0.3,19.2,27.36,7.6,6,0
2026-06-15 04:00:00+00:00,114.0,0,False,False,4,0,4.9,33.0,14.3,8.2,0.0,0.3,18.7,32.4,9.0,6,0
2026-06-15 05:00:00+00:00,117.0,0,False,False,5,0,8.4,30.0,14.8,8.5,0.0,0.3,18.2,28.8,8.0,6,0
2026-06-15 06:00:00+00:00,124.0,0,False,False,6,0,7.7,32.0,15.7,9.0,0.0,0.3,19.2,24.12,6.7,6,0
2026-06-15 07:00:00+00:00,127.0,0,False,False,7,0,6.5,34.0,17.3,9.2,0.0,0.4,21.0,13.68,3.8,6,0
2026-06-15 08:00:00+00:00,125.0,0,False,False,8,0,4.9,42.0,16.8,9.4,0.0,0.4,23.3,30.24,8.4,6,0
2026-06-15 09:00:00+00:00,118.0,0,False,False,9,0,3.4,51.0,16.2,10.0,0.0,0.4,26.4,28.44,7.9,6,0
2026-06-15 10:00:00+00:00,109.0,0,False,False,10,0,2.3,64.0,17.2,9.8,0.0,0.3,27.8,42.84,11.9,6,0
2026-06-15 11:00:00+00:00,107.0,0,False,False,11,0,1.8,75.0,16.2,8.9,0.0,0.3,28.9,58.68000000000001,16.3,6,0
2026-06-15 12:00:00+00:00,104.0,0,False,False,12,0,1.5,74.0,15.5,8.7,0.0,0.3,30.1,44.28,12.3,6,0
2026-06-15 13:00:00+00:00,101.0,0,False,False,13,0,1.3,73.0,15.2,7.9,0.0,0.3,31.5,60.84,16.9,6,0
2026-06-15 14:00:00+00:00,99.0,0,False,False,14,0,1.2,73.0,13.4,7.9,0.0,0.2,31.1,62.63999999999999,17.4,6,0
2026-06-15 15:00:00+00:00,99.0,0,False,False,15,0,1.4,71.0,13.0,7.8,0.0,0.2,31.3,61.56000000000001,17.1,6,0
2026-06-15 16:00:00+00:00,101.0,0,False,False,16,0,1.9,69.0,12.8,7.2,0.0,0.2,30.8,74.16000000000001,20.6,6,0
2026-06-15 17:00:00+00:00,106.0,0,False,False,17,0,2.8,69.0,12.6,7.3,0.0,0.2,30.2,79.2,22.0,6,0
2026-06-15 18:00:00+00:00,105.0,0,False,False,18,0,4.0,67.0,12.3,7.9,0.0,0.2,29.5,29.52,8.2,6,0
2026-06-15 19:00:00+00:00,107.0,0,False,False,19,0,4.5,62.0,13.0,8.2,0.0,0.2,22.5,36.36,10.1,6,0
2026-06-15 20:00:00+00:00,108.0,0,False,False,20,0,6.0,61.0,14.2,8.5,0.0,0.3,19.9,36.36,10.1,6,0
2026-06-15 21:00:00+00:00,103.0,0,False,False,21,0,4.7,62.0,13.5,9.0,0.0,0.2,17.9,37.8,10.5,6,0
2026-06-15 22:00:00+00:00,100.0,0,False,False,22,0,3.7,66.0,13.4,9.4,0.0,0.1,16.8,34.92,9.7,6,0
2026-06-15 23:00:00+00:00,100.0,0,False,False,23,0,3.3,66.0,14.2,10.0,0.0,0.1,16.3,30.6,8.5,6,0
2026-06-16 00:00:00+00:00,97.0,1,False,False,0,0,2.1,60.0,13.6,9.7,0.0,0.2,16.1,41.76,11.6,6,0
2026-06-16 01:00:00+00:00,97.0,1,False,False,1,0,2.0,57.0,14.6,9.7,0.0,0.2,16.0,33.84,9.4,6,0
2026-06-16 02:00:00+00:00,96.0,1,False,False,2,0,2.2,54.0,14.6,9.6,0.0,0.2,15.9,31.680000000000003,8.8,6,0
2026-06-16 03:00:00+00:00,93.0,1,False,False,3,0,2.3,52.0,14.4,9.3,0.0,0.2,15.8,34.2,9.5,6,0
2026-06-16 04:00:00+00:00,93.0,1,False,False,4,0,2.8,47.0,15.1,8.4,0.0,0.2,15.6,31.680000000000003,8.8,6,0
2026-06-16 05:00:00+00:00,93.0,1,False,False,5,0,3.5,44.0,14.6,7.1,0.0,0.2,15.5,34.92,9.7,6,0
2026-06-16 06:00:00+00:00,96.0,1,False,False,6,0,4.4,44.0,13.7,6.6,0.0,0.2,15.9,23.4,6.5,6,0
2026-06-16 07:00:00+00:00,94.0,1,False,False,7,0,4.5,41.0,10.9,5.6,0.0,0.2,16.8,31.32,8.7,6,0
2026-06-16 08:00:00+00:00,94.0,1,False,False,8,0,4.0,39.0,9.4,5.2,0.0,0.2,17.7,34.2,9.5,6,0
2026-06-16 09:00:00+00:00,94.0,1,False,False,9,0,3.0,42.0,8.1,4.8,0.0,0.2,19.6,21.6,6.0,6,0
2026-06-16 10:00:00+00:00,95.0,1,False,False,10,0,2.4,46.0,8.0,4.4,0.0,0.2,21.8,22.68,6.3,6,0
2026-06-16 11:00:00+00:00,95.0,1,False,False,11,0,2.2,50.0,7.3,4.3,0.0,0.2,23.5,21.6,6.0,6,0
2026-06-16 12:00:00+00:00,95.0,1,False,False,12,0,2.3,57.0,6.6,4.1,0.0,0.2,25.2,21.24,5.9,6,0
2026-06-16 13:00:00+00:00,96.0,1,False,False,13,0,2.2,60.0,6.2,4.1,0.0,0.2,26.1,33.12,9.2,6,0
2026-06-16 14:00:00+00:00,97.0,1,False,False,14,0,2.3,63.0,6.3,4.0,0.0,0.2,26.9,31.680000000000003,8.8,6,0
2026-06-16 15:00:00+00:00,99.0,1,False,False,15,0,2.3,65.0,6.8,4.0,0.0,0.2,27.1,32.4,9.0,6,0
2026-06-16 16:00:00+00:00,100.0,1,False,False,16,0,2.5,67.0,7.0,4.2,0.0,0.2,27.6,26.28,7.3,6,0
2026-06-16 17:00:00+00:00,101.0,1,False,False,17,0,3.0,69.0,7.1,4.2,0.0,0.2,27.5,34.92,9.7,6,0
2026-06-16 18:00:00+00:00,101.0,1,False,False,18,0,3.7,69.0,7.0,3.9,0.0,0.2,27.3,46.8,13.0,6,0
2026-06-16 19:00:00+00:00,106.0,1,False,False,19,0,3.9,63.0,6.8,4.0,0.0,0.2,24.9,45.36,12.6,6,0
2026-06-16 20:00:00+00:00,106.0,1,False,False,20,0,4.5,57.0,7.0,4.2,0.0,0.2,22.3,32.4,9.0,6,0
2026-06-16 21:00:00+00:00,107.0,1,False,False,21,0,5.2,49.0,7.7,4.1,0.0,0.2,20.7,27.36,7.6,6,0
2026-06-16 22:00:00+00:00,107.0,1,False,False,22,0,6.7,39.0,6.5,4.3,0.0,0.2,19.9,20.52,5.7,6,0
2026-06-16 23:00:00+00:00,107.0,1,False,False,23,0,5.1,37.0,6.4,3.9,0.0,0.1,19.2,15.48,4.3,6,0
2026-06-17 00:00:00+00:00,106.0,2,False,False,0,0,5.8,38.0,6.2,4.4,0.0,0.2,18.6,12.96,3.6,6,0
2026-06-17 01:00:00+00:00,106.0,2,False,False,1,0,6.2,37.0,6.1,4.6,0.0,0.2,18.5,10.8,3.0,6,0
2026-06-17 02:00:00+00:00,107.0,2,False,False,2,0,6.5,34.0,6.6,4.3,0.0,0.2,18.2,13.68,3.8,6,0
2026-06-17 03:00:00+00:00,108.0,2,False,False,3,0,6.0,32.0,7.2,4.3,0.0,0.2,17.8,20.16,5.6,6,0
2026-06-17 04:00:00+00:00,111.0,2,False,False,4,0,7.2,29.0,8.1,4.5,0.0,0.2,17.4,21.24,5.9,6,0
2026-06-17 05:00:00+00:00,118.0,2,False,False,5,0,9.8,29.0,8.3,5.7,0.0,0.3,17.2,18.36,5.1,6,0
2026-06-17 06:00:00+00:00,126.0,2,False,False,6,0,7.9,27.0,8.7,6.2,0.0,0.4,18.3,13.32,3.7,6,0
2026-06-17 07:00:00+00:00,127.0,2,False,False,7,0,7.7,35.0,8.9,6.3,0.0,0.4,20.1,22.68,6.3,6,0
2026-06-17 08:00:00+00:00,127.0,2,False,False,8,0,7.2,40.0,8.0,5.4,0.0,0.5,22.4,16.92,4.7,6,0
2026-06-17 09:00:00+00:00,117.0,2,False,False,9,0,4.4,52.0,6.7,4.4,0.0,0.4,24.4,27.0,7.5,6,0
2026-06-17 10:00:00+00:00,119.0,2,False,False,10,0,2.8,64.0,6.3,4.1,0.0,0.3,25.9,34.2,9.5,6,0
2026-06-17 11:00:00+00:00,114.0,2,False,False,11,0,2.0,74.0,5.8,3.6,0.0,0.3,26.8,42.84,11.9,6,0
2026-06-17 12:00:00+00:00,111.0,2,False,False,12,0,1.7,77.0,5.4,3.4,0.0,0.2,27.8,39.6,11.0,6,0
2026-06-17 13:00:00+00:00,109.0,2,False,False,13,0,1.5,79.0,5.2,3.4,0.0,0.2,28.7,36.72,10.2,6,0
2026-06-17 14:00:00+00:00,107.0,2,False,False,14,0,1.6,78.0,5.2,3.2,0.0,0.2,29.4,40.32,11.2,6,0
2026-06-17 15:00:00+00:00,108.0,2,False,False,15,0,1.7,79.0,5.1,3.3,0.0,0.2,29.8,46.080000000000005,12.8,6,0
2026-06-17 16:00:00+00:00,107.0,2,False,False,16,0,2.1,78.0,5.5,3.2,0.0,0.2,29.7,42.12,11.7,6,0
2026-06-17 17:00:00+00:00,107.0,2,False,False,17,0,2.5,77.0,5.7,3.3,0.0,0.2,29.4,43.92,12.2,6,0
2026-06-17 18:00:00+00:00,105.0,2,False,False,18,0,3.3,73.0,6.0,3.3,0.0,0.2,28.8,40.68000000000001,11.3,6,0
2026-06-17 19:00:00+00:00,112.0,2,False,False,19,0,3.9,64.0,6.1,4.3,0.0,0.2,24.9,37.440000000000005,10.4,6,0
2026-06-17 20:00:00+00:00,118.0,2,False,False,20,0,4.6,55.0,6.4,4.4,0.0,0.2,22.8,51.12,14.2,6,0
2026-06-17 21:00:00+00:00,115.0,2,False,False,21,0,6.0,51.0,6.8,4.0,0.0,0.2,20.7,53.28,14.8,6,0
2026-06-17 22:00:00+00:00,112.0,2,False,False,22,0,6.3,44.0,7.2,4.2,0.0,0.2,19.6,39.24,10.9,6,0
2026-06-17 23:00:00+00:00,108.0,2,False,False,23,0,4.5,45.0,6.3,4.5,0.0,0.1,18.6,34.2,9.5,6,0
2026-06-18 00:00:00+00:00,110.0,3,False,False,0,0,3.0,47.0,7.6,5.5,0.0,0.1,18.2,27.36,7.6,6,0
2026-06-18 01:00:00+00:00,107.0,3,False,False,1,0,2.8,46.0,8.2,5.9,0.0,0.1,17.7,29.16,8.1,6,0
2026-06-18 02:00:00+00:00,106.0,3,False,False,2,0,2.8,45.0,8.8,6.3,0.0,0.1,17.1,30.96,8.6,6,0
2026-06-18 03:00:00+00:00,107.0,3,False,False,3,0,3.8,43.0,8.9,6.5,0.0,0.1,17.0,24.840000000000003,6.9,6,0
2026-06-18 04:00:00+00:00,110.0,3,False,False,4,0,5.9,37.0,8.8,6.7,0.0,0.1,16.8,23.76,6.6,6,0
2026-06-18 05:00:00+00:00,115.0,3,False,False,5,0,9.5,32.0,9.5,7.2,0.0,0.2,16.7,27.36,7.6,6,0
2026-06-18 06:00:00+00:00,131.0,3,False,False,6,0,10.7,25.0,10.8,7.6,0.0,0.3,17.7,18.0,5.0,6,0
2026-06-18 07:00:00+00:00,137.0,3,False,False,7,0,11.3,27.0,13.7,8.3,0.0,0.4,20.1,6.48,1.8,6,0
2026-06-18 08:00:00+00:00,138.0,3,False,False,8,0,11.7,32.0,12.6,7.7,0.0,0.5,21.9,10.08,2.8,6,0
2026-06-18 09:00:00+00:00,148.0,3,False,False,9,0,10.6,44.0,12.9,7.8,0.3,0.5,22.4,43.2,12.0,6,1
2026-06-18 10:00:00+00:00,138.0,3,False,False,10,0,8.6,60.0,9.0,6.8,0.0,0.5,24.0,15.48,4.3,6,0
2026-06-18 11:00:00+00:00,141.0,3,False,False,11,0,7.7,68.0,8.4,7.0,0.0,0.5,26.2,12.96,3.6,6,0
2026-06-18 12:00:00+00:00,143.0,3,False,False,12,0,6.7,75.0,9.1,6.8,0.0,0.4,29.3,13.32,3.7,6,0
2026-06-18 13:00:00+00:00,142.0,3,False,False,13,0,6.5,82.0,9.3,6.9,0.0,0.4,30.0,19.44,5.4,6,0
2026-06-18 14:00:00+00:00,143.0,3,False,False,14,0,6.0,90.0,9.5,7.0,0.0,0.4,32.0,30.24,8.4,6,0
2026-06-18 15:00:00+00:00,141.0,3,False,False,15,0,5.0,100.0,10.1,7.0,0.0,0.4,32.5,28.8,8.0,6,0
2026-06-18 16:00:00+00:00,136.0,3,False,False,16,0,4.1,105.0,9.4,7.2,0.0,0.3,32.6,21.6,6.0,6,0
2026-06-18 17:00:00+00:00,132.0,3,False,False,17,0,4.4,103.0,9.2,6.6,0.0,0.3,32.3,25.92,7.2,6,0
2026-06-18 18:00:00+00:00,132.0,3,False,False,18,0,5.1,99.0,9.9,6.4,0.0,0.3,32.0,27.36,7.6,6,0
2026-06-18 19:00:00+00:00,136.0,3,False,False,19,0,6.4,91.0,9.8,6.4,0.0,0.3,29.1,47.16,13.1,6,0
2026-06-18 20:00:00+00:00,132.0,3,False,False,20,0,5.5,81.0,10.1,7.7,0.0,0.2,27.3,36.0,10.0,6,0
2026-06-18 21:00:00+00:00,128.0,3,False,False,21,0,5.6,68.0,9.7,7.8,0.0,0.2,25.7,37.8,10.5,6,0
2026-06-18 22:00:00+00:00,126.0,3,False,False,22,0,5.4,62.0,9.5,7.4,0.0,0.1,24.2,29.52,8.2,6,0
2026-06-18 23:00:00+00:00,126.0,3,False,False,23,0,5.6,58.0,10.1,7.4,0.0,0.1,22.8,27.0,7.5,6,0
2026-06-19 00:00:00+00:00,125.0,4,False,False,0,0,5.7,52.0,10.4,7.7,0.0,0.1,21.5,28.8,8.0,6,0
2026-06-19 01:00:00+00:00,124.0,4,False,False,1,0,5.0,47.0,10.1,8.0,0.0,0.1,20.9,18.0,5.0,6,0
2026-06-19 02:00:00+00:00,124.0,4,False,False,2,0,5.0,47.0,9.9,7.9,0.0,0.1,20.0,19.8,5.5,6,0
2026-06-19 03:00:00+00:00,124.0,4,False,False,3,0,4.7,47.0,9.8,7.8,0.0,0.1,19.8,8.28,2.3,6,0
2026-06-19 04:00:00+00:00,125.0,4,False,False,4,0,6.5,42.0,10.0,7.7,0.0,0.2,19.0,9.72,2.7,6,0
2026-06-19 05:00:00+00:00,125.0,4,False,False,5,0,9.8,39.0,10.8,8.8,0.0,0.2,19.2,11.16,3.1,6,0
2026-06-19 06:00:00+00:00,140.0,4,False,False,6,0,12.8,32.0,11.8,9.6,0.0,0.3,20.7,6.48,1.8,6,0
2026-06-19 07:00:00+00:00,143.0,4,False,False,7,0,11.2,37.0,12.6,10.1,0.0,0.5,22.0,40.68000000000001,11.3,6,0
2026-06-19 08:00:00+00:00,149.0,4,False,False,8,0,12.0,55.0,14.7,10.0,0.0,0.6,24.0,3.96,1.1,6,0
2026-06-19 09:00:00+00:00,153.0,4,False,False,9,0,9.1,69.0,14.5,9.3,0.0,0.5,26.2,34.56,9.6,6,0
2026-06-19 10:00:00+00:00,151.0,4,False,False,10,0,5.2,81.0,12.3,8.3,0.0,0.5,28.7,41.76,11.6,6,0
